step,kl_divergence,jensen_shannon_divergence,baseline_entropy,perturbed_entropy,token_match,baseline_token,perturbed_token,baseline_token_rank_in_perturbed,top5_jaccard,logit_cosine_similarity,version,prompt_idx,direction_type,alpha,perturb_layer,perturb_mode,prompt_category,baseline_axis_proj_L32,perturbed_axis_proj_L32,baseline_axis_proj_L63,perturbed_axis_proj_L63
35,20.056028366088867,0.6931271553039551,0.47587230801582336,0.33439773321151733,False,2,",\",133,0.0,0.8277575373649597,sanity,4,random_0,1.0,32,persistent,factual,-10.293838500976562,-13.990574836730957,326.6056213378906,1188.289306640625
36,21.937023162841797,0.6931420564651489,0.00032393791479989886,0.00010250352352159098,False,9,!,98,0.1111111111111111,-0.33990779519081116,sanity,4,random_0,1.0,32,persistent,factual,-14.239263534545898,-11.223625183105469,1268.9984130859375,923.0477294921875
37,14.375011444091797,0.6931425631046295,4.386944056022912e-06,0.0001878792536444962,False,9,7,2,0.25,0.763237476348877,sanity,4,random_0,1.0,32,persistent,factual,-13.449267387390137,-9.30984878540039,1117.2572021484375,1051.306640625
38,16.937509536743164,0.6931465864181519,2.5840367015916854e-05,0.0003680125519167632,False,",",9,12,0.0,0.27548232674598694,sanity,4,random_0,1.0,32,persistent,factual,-14.149270057678223,-15.889045715332031,1019.50341796875,1527.332275390625
39,13.875005722045898,0.6931397914886475,3.517061941238353e-06,0.00012090935342712328,False,7,2,3,0.1111111111111111,0.7359297275543213,sanity,4,random_0,1.0,32,persistent,factual,-16.48491859436035,-16.3010311126709,1030.520751953125,1568.7342529296875
40,21.749984741210938,0.6931470632553101,1.8236205505672842e-05,6.980219768593088e-05,False,9,",\",85,0.0,-0.3943869471549988,sanity,4,random_0,1.0,32,persistent,factual,-13.558160781860352,-15.22318172454834,1393.6646728515625,1129.8638916015625
41,15.125000953674316,0.6931445002555847,4.592719960783143e-06,7.691360951866955e-05,False,2,!,6,0.1111111111111111,-0.0665743499994278,sanity,4,random_0,1.0,32,persistent,factual,-17.256345748901367,-13.01295280456543,1226.8221435546875,1045.0872802734375
42,23.12473487854004,0.6931470632553101,0.00029012718005105853,0.00041863168007694185,False,",",4,205,0.0,0.2899191081523895,sanity,4,random_0,1.0,32,persistent,factual,-17.512182235717773,-14.34936809539795,1020.7293701171875,1532.24951171875
43,13.687446594238281,0.6931265890598297,4.298138810554519e-05,0.0001350643578916788,False,4,5,4,0.25,0.5940715670585632,sanity,4,random_0,1.0,32,persistent,factual,-18.86341094970703,-17.741254806518555,672.3240966796875,1477.5009765625
44,13.625006675720215,0.6931368708610535,1.160904412245145e-05,0.0002596208069007844,False,5,8,5,0.42857142857142855,0.6905086636543274,sanity,4,random_0,1.0,32,persistent,factual,-18.915130615234375,-16.539628982543945,1196.5965576171875,1599.798583984375
45,18.033004760742188,0.6931465566158295,9.62977901508566e-06,0.5704253911972046,False,8, \,83,0.0,-0.6891487240791321,sanity,4,random_0,1.0,32,persistent,factual,-17.18585968017578,-15.277082443237305,1250.638916015625,973.4511108398438
46,13.140557289123535,0.6931266486644745,0.12569859623908997,0.8356796503067017,False, meters,text,24,0.0,-0.38567161560058594,sanity,4,random_0,1.0,32,persistent,factual,-16.15374183654785,-10.45480728149414,861.900146484375,413.8085021972656
47,28.68747329711914,0.6931470632553101,3.7938090827083215e-05,0.00034296634839847684,False, per,{,13722,0.0,-0.3467758595943451,sanity,4,random_0,1.0,32,persistent,factual,-7.688422203063965,-4.37505578994751,806.7413330078125,887.6376342773438
48,22.65221405029297,0.693146288394928,4.672418981499504e-06,0.14401288330554962,False, second, meters,1924,0.0,0.3136017322540283,sanity,4,random_0,1.0,32,persistent,factual,-12.373993873596191,-12.226932525634766,644.9562377929688,1436.315673828125
49,14.193216323852539,0.6931313276290894,0.6675478219985962,0.00027719244826585054,False, (, per,3,0.1111111111111111,-0.030126119032502174,sanity,4,random_0,1.0,32,persistent,factual,-8.531004905700684,-5.097811698913574,502.21697998046875,1049.2769775390625
50,30.63575553894043,0.6931467950344086,0.1410667598247528,4.4750435336027294e-05,False,m, second,9458,0.0,-0.6613120436668396,sanity,4,random_0,1.0,32,persistent,factual,-11.63355827331543,-11.094206809997559,461.199462890625,842.257080078125
51,21.502235412597656,0.6931466460227966,8.6514246504521e-06,0.7337208986282349,False,/s, (,318,0.0,-0.29732275009155273,sanity,4,random_0,1.0,32,persistent,factual,-9.611418724060059,-7.003999710083008,610.18359375,515.9715576171875
52,25.222251892089844,0.6931463181972504,0.06531861424446106,0.0853097215294838,False,)**,m,8308,0.0,0.7553260922431946,sanity,4,random_0,1.0,32,persistent,factual,-10.227033615112305,-13.758785247802734,786.5285034179688,656.4955444335938
53,25.761335372924805,0.6931460201740265,0.39267438650131226,0.00013214879436418414,False,"

",/s,772,0.0,0.034620482474565506,sanity,4,random_0,1.0,32,persistent,factual,-11.217338562011719,-8.581174850463867,-58.32917785644531,868.3262329101562
54,26.21681785583496,0.6931460201740265,0.665107011795044,0.08193063735961914,False,This,")}
",9519,0.0,0.6603363752365112,sanity,4,random_0,1.0,32,persistent,factual,-9.067612648010254,-8.96430492401123,223.2021484375,1228.074462890625
55,31.63982582092285,0.6931463181972504,0.657992422580719,6.462358578573912e-05,False, is,$$,124042,0.0,0.6523321270942688,sanity,4,random_0,1.0,32,persistent,factual,-12.918468475341797,-9.990446090698242,-229.85040283203125,1350.677978515625
56,21.323850631713867,0.693144291639328,0.4297374486923218,0.002227663528174162,False, approximately,"

",398,0.0,0.8435661792755127,sanity,4,random_0,1.0,32,persistent,factual,-15.144342422485352,-8.677508354187012,11.986495971679688,588.248046875
57,24.899497985839844,0.693144291639328,0.3100976347923279,0.8597988486289978,False,":

",This,24310,0.0,0.8342564105987549,sanity,4,random_0,1.0,32,persistent,factual,-10.382044792175293,-6.419389247894287,332.91131591796875,416.4205322265625
58,25.289369583129883,0.6931465864181519,0.026689104735851288,0.6305793523788452,False,-, value,6711,0.0,0.6703608632087708,sanity,4,random_0,1.0,32,persistent,factual,-10.110712051391602,-13.216944694519043,214.52134704589844,-41.214202880859375
59,13.735851287841797,0.6931382417678833,0.04102205112576485,0.047085024416446686,False, **, is,24,0.0,0.8944199681282043,sanity,4,random_0,1.0,32,persistent,factual,-10.354272842407227,-7.791691780090332,682.5732421875,-88.72684478759766
60,24.752717971801758,0.693146288394928,0.39101898670196533,0.848896861076355,False,3, defined,7024,0.0,0.03783272206783295,sanity,4,random_0,1.0,32,persistent,factual,-10.257573127746582,-10.322542190551758,515.690673828125,44.27752685546875
61,18.6971435546875,0.6931425929069519,0.7386611700057983,1.1533914804458618,False,0, by,370,0.0,0.610999345779419,sanity,4,random_0,1.0,32,persistent,factual,-9.149154663085938,-6.18667459487915,397.11029052734375,-99.7435531616211
62,28.094009399414062,0.6931469440460205,1.0311977348465007e-05,0.23529364168643951,False,0, the,14029,0.0,0.33185020089149475,sanity,4,random_0,1.0,32,persistent,factual,-9.238661766052246,-5.17874813079834,645.0338745117188,-182.5509490966797
63,22.93708610534668,0.6931464076042175,0.0019395403796806931,0.6210472583770752,False,",", International,1969,0.0,0.5195308327674866,sanity,4,random_0,1.0,32,persistent,factual,-10.55173397064209,-8.158404350280762,586.4519653320312,24.219593048095703
0,0.00023537460947409272,4.8353027523262426e-05,0.01087007112801075,0.006115872412919998,True,The,The,0,1.0,0.9938844442367554,sanity,4,random_1,0.5,32,persistent,factual,-4.534126281738281,-3.8523688316345215,417.3180236816406,443.95037841796875
1,0.007870386354625225,0.001957807398866862,0.6978146433830261,0.6882377862930298,False, **, speed,1,1.0,0.9981780648231506,sanity,4,random_1,0.5,32,persistent,factual,-15.155349731445312,-14.484753608703613,473.64019775390625,620.3748779296875
2,25.18739128112793,0.6931470632553101,0.00012863933807238936,0.0003842590667773038,False,speed, of,825,0.0,0.5104634165763855,sanity,4,random_1,0.5,32,persistent,factual,-10.298205375671387,-10.698270797729492,598.1705932617188,916.6978759765625
3,20.938722610473633,0.6931467950344086,8.193952817237005e-05,0.010143387131392956,False, of, light,67,0.25,0.6990788578987122,sanity,4,random_1,0.5,32,persistent,factual,-12.268182754516602,-14.027741432189941,1037.9781494140625,753.5271606445312
4,19.540254592895508,0.6931458115577698,4.939594873576425e-06,0.1994020789861679,False, light, in,434,0.0,-0.6085261702537537,sanity,4,random_1,0.5,32,persistent,factual,-15.384791374206543,-10.039958000183105,800.5794067382812,84.48703002929688
5,17.822229385375977,0.6928282678127289,0.47988462448120117,0.026691686362028122,False,**, a,9,0.1111111111111111,0.7542016506195068,sanity,4,random_1,0.5,32,persistent,factual,-9.740131378173828,2.074888229370117,359.25006103515625,227.2762451171875
6,21.02002716064453,0.6931232511997223,0.36735570430755615,0.20884671807289124,False, in, vacuum,100,0.0,-0.16761645674705505,sanity,4,random_1,0.5,32,persistent,factual,-13.094779014587402,0.9759378433227539,-118.63700103759766,837.6573486328125
7,19.05824851989746,0.6930748224258423,0.07424537092447281,0.0014051201287657022,False, a, is,66,0.1111111111111111,0.8530285954475403,sanity,4,random_1,0.5,32,persistent,factual,0.8486571311950684,-4.135448455810547,109.21728515625,163.9134979248047
8,9.693552017211914,0.5910463631153107,0.6643601059913635,0.8326428532600403,False, **, a,2,0.1111111111111111,0.5838348269462585,sanity,4,random_1,0.5,32,persistent,factual,-0.7435188293457031,-3.2975730895996094,844.689697265625,12.708694458007812
9,30.805482864379883,0.6931469142436981,0.018749557435512543,0.1032252386212349,False,vac, fundamental,7178,0.0,0.2759314179420471,sanity,4,random_1,0.5,32,persistent,factual,-12.277141571044922,1.205373764038086,93.20353698730469,371.36456298828125
10,34.07752990722656,0.6931471228599548,7.217236657197645e-07,0.48377352952957153,False,uum, physical,22040,0.0,0.12189595401287079,sanity,4,random_1,0.5,32,persistent,factual,-3.7311389446258545,12.237183570861816,578.9798583984375,577.297119140625
11,26.875221252441406,0.6931471526622772,0.008390129543840885,2.164422767236829e-06,False,**, constant,33,0.1111111111111111,-0.1276487112045288,sanity,4,random_1,0.5,32,persistent,factual,0.6924271583557129,11.414063453674316,591.46826171875,203.84765625
12,18.512081146240234,0.6931446492671967,0.0013599543599411845,0.7284377217292786,False, is, and,117,0.0,0.9405927658081055,sanity,4,random_1,0.5,32,persistent,factual,-8.749839782714844,4.46387243270874,36.071746826171875,-33.01945495605469
13,8.54787826538086,0.6858273446559906,0.46817269921302795,0.1832943856716156,False, a, is,6,0.1111111111111111,0.9388813972473145,sanity,4,random_1,0.5,32,persistent,factual,-3.0314931869506836,-1.830045223236084,-87.80050659179688,-55.76953125
14,13.909558296203613,0.6847426891326904,0.4100598692893982,1.4848318099975586,False, fundamental, defined,106,0.0,0.776604413986206,sanity,4,random_1,0.5,32,persistent,factual,-0.9462060928344727,7.479171276092529,259.2347717285156,274.7427978515625
15,25.41333770751953,0.6930640637874603,0.5501211881637573,0.730584442615509,False, physical, as,8773,0.0,0.5239023566246033,sanity,4,random_1,0.5,32,persistent,factual,11.491150856018066,3.94830322265625,483.7527770996094,151.10719299316406
16,17.768962860107422,0.6931466162204742,3.0293902000266826e-06,0.7862564325332642,False, constant, exactly,94,0.1111111111111111,-0.009438103064894676,sanity,4,random_1,0.5,32,persistent,factual,10.196253776550293,0.01990652084350586,135.64328002929688,104.8228759765625
17,15.928977966308594,0.6916452050209045,0.8809364438056946,0.6748829483985901,False, and, **,44,0.0,0.9295821189880371,sanity,4,random_1,0.5,32,persistent,factual,3.723118782043457,-1.9923996925354004,-148.2078857421875,358.4784851074219
18,36.92866897583008,0.6931469738483429,0.268611878156662,0.0012710153823718429,False, is,2,139905,0.0,0.7406649589538574,sanity,4,random_1,0.5,32,persistent,factual,-4.439423561096191,-7.970867156982422,-142.7274169921875,644.9663696289062
19,30.358474731445312,0.6931449770927429,1.3191972970962524,3.497868965496309e-05,False, den,9,61399,0.0,-0.5017164945602417,sanity,4,random_1,0.5,32,persistent,factual,3.472959041595459,-7.299328804016113,199.59027099609375,1328.403076171875
20,35.093727111816406,0.6931471824645996,2.4935092369560152e-05,1.5020854107206105e-06,False,oted,9,70278,0.0,0.847356379032135,sanity,4,random_1,0.5,32,persistent,factual,-1.8167858123779297,-11.142690658569336,-125.128662109375,1115.1485595703125
21,24.6224365234375,0.6931465864181519,0.00312791601754725,2.127692278008908e-05,False, by,",",103,0.0,0.443077027797699,sanity,4,random_1,0.5,32,persistent,factual,-1.8681769371032715,-10.175562858581543,603.1856079101562,1048.6591796875
22,23.567655563354492,0.6931470036506653,0.018958857282996178,6.316060080280295e-06,False, the,7,40,0.0,-0.7274832129478455,sanity,4,random_1,0.5,32,persistent,factual,0.8491921424865723,-15.501044273376465,49.98059844970703,1091.7154541015625
23,30.30217170715332,0.6931470334529877,0.3768884241580963,3.415184255572967e-05,False, letter,9,17061,0.0,-0.3584291338920593,sanity,4,random_1,0.5,32,persistent,factual,-5.445147514343262,-11.382497787475586,451.982666015625,1396.7763671875
24,21.397869110107422,0.6931469440460205,0.07208286970853806,4.795331733475905e-06,False, **,2,17,0.0,-0.8049551248550415,sanity,4,random_1,0.5,32,persistent,factual,-3.528196334838867,-16.041959762573242,288.3789367675781,1226.1290283203125
25,26.991477966308594,0.6931449174880981,0.4252304136753082,0.0004893179284408689,False,c,",",519,0.0,0.17524409294128418,sanity,4,random_1,0.5,32,persistent,factual,-9.38104248046875,-14.994084358215332,664.8109130859375,1006.7880249023438
26,25.71619987487793,0.6931464076042175,0.0038335584104061127,5.445181614049943e-06,False,**,4,45,0.0,-0.7730964422225952,sanity,4,random_1,0.5,32,persistent,factual,-8.791021347045898,-15.94645881652832,1187.7725830078125,1111.3292236328125
27,20.70493507385254,0.6931469440460205,0.6008912920951843,1.546217390568927e-05,False,.,5,11,0.0,-0.7656719088554382,sanity,4,random_1,0.5,32,persistent,factual,-9.879554748535156,-17.024415969848633,108.60316467285156,1175.544189453125
28,30.817367553710938,0.693146824836731,0.5707554817199707,1.1581117178138811e-05,False, Its,8,2515,0.0,-0.7978692054748535,sanity,4,random_1,0.5,32,persistent,factual,-6.443841457366943,-15.518242835998535,448.8228759765625,1180.7501220703125
29,27.070432662963867,0.693144679069519,0.7680966258049011,0.06819459795951843,False, exact, meters,897,0.0,0.3803042471408844,sanity,4,random_1,0.5,32,persistent,factual,-7.802977561950684,-13.19566822052002,524.9449462890625,910.763427734375
30,33.462520599365234,0.6931465566158295,0.004801037255674601,1.408318985340884e-05,False, value, per,1741,0.0,0.5022183060646057,sanity,4,random_1,0.5,32,persistent,factual,0.6491694450378418,-2.209280490875244,611.1065673828125,832.18701171875
31,29.01058578491211,0.6931470632553101,0.19559526443481445,4.503137006395264e-06,False, is, second,210,0.0,-0.6007631421089172,sanity,4,random_1,0.5,32,persistent,factual,0.7740049362182617,-7.616661548614502,240.39407348632812,698.7906494140625
32,27.36383056640625,0.6930819749832153,0.24445964395999908,0.6745357513427734,False,":

", (,4867,0.1111111111111111,0.9400782585144043,sanity,4,random_1,0.5,32,persistent,factual,0.3937721252441406,-4.139153480529785,72.39483642578125,537.234375
33,26.626262664794922,0.6931443512439728,1.026907205581665,0.013885620050132275,False,>,m,12651,0.0,0.9098333716392517,sanity,4,random_1,0.5,32,persistent,factual,-8.838785171508789,-8.396089553833008,146.36538696289062,460.8359069824219
34,29.263425827026367,0.693146139383316,0.059001777321100235,5.4977258514554705e-06,False, **,/s,360,0.0,-0.37952345609664917,sanity,4,random_1,0.5,32,persistent,factual,-7.098873138427734,-6.154977321624756,232.8555908203125,626.957275390625
35,24.484777450561523,0.6931426227092743,0.47587230801582336,0.004251131787896156,False,2,)**,376,0.0,0.8991011381149292,sanity,4,random_1,0.5,32,persistent,factual,-10.293838500976562,-7.237551689147949,326.6056213378906,910.7879638671875
36,20.216421127319336,0.6930037140846252,0.00032393791479989886,0.8361868858337402,False,9,.,315,0.25,-0.5964286923408508,sanity,4,random_1,0.5,32,persistent,factual,-14.239263534545898,-7.945249557495117,1268.9984130859375,-40.93577575683594
37,18.323055267333984,0.6931461095809937,4.386944056022912e-06,0.8947572112083435,False,9, This,311,0.0,-0.8159405589103699,sanity,4,random_1,0.5,32,persistent,factual,-13.449267387390137,-7.906606674194336,1117.2572021484375,330.9931640625
